#{"t_start": 1750636327.971276, "env_id": "None"}
r,l,t
-5.578368,20,131.348114
-10.874964,15,131.597492
-11.190232,16,131.862967
-11.309236,16,132.136278
-10.42663,13,132.361718
-9.077881,11,132.544801
-11.576676,15,132.795592
-14.975875,21,133.148127
-14.61133,26,133.583141
-10.871011,18,133.8864
-7.609253,20,134.220836
-9.267726,11,134.406928
-10.972278,16,134.849762
-8.310234,21,135.207952
-13.871315,18,135.513787
-10.662479,19,135.828267
-8.954973,11,136.008925
-9.073657,11,136.191433
-13.117506,18,136.486495
-10.897841,19,136.802972
-9.254713,11,136.984604
-11.379711,16,137.248224
-10.52412,15,137.494338
-9.747281,14,137.734463
-10.046565,15,137.98991
-8.942993,13,138.207146
-9.071406,13,138.423131
-11.665785,15,138.673859
-13.29214,16,139.123892
-10.51446,18,139.430286
-14.925776,22,139.797641
-12.263751,19,140.115311
-3.753281,13,140.332786
-11.62397,18,140.625505
-11.450414,16,140.901844
-12.579146,27,141.347602
-10.313681,11,141.537484
-11.570701,16,141.805205
-4.492578,16,142.07569
-10.993202,20,142.40941
-11.028483,12,142.613029
-9.750188,12,142.812696
-8.88012,11,142.988798
-10.924656,12,143.190208
-4.847814,15,143.60686
-9.731778,12,143.805499
-4.353514,15,144.054202
-9.294667,13,144.26853
-12.201578,13,144.481574
-11.374457,16,144.751317
-11.371554,17,145.030174
-17.418392,27,145.48672
-8.835975,11,145.67021
-13.887948,20,146.002499
-10.499719,15,146.250347
-10.039817,16,146.51298
-9.001433,11,146.697631
-11.774939,16,146.962847
-4.826159,15,147.2147
-13.656586,21,147.569685
-14.03227,16,148.009042
-10.039544,16,148.276285
-9.308105,11,148.457783
-10.972674,19,148.775821
-9.779377,12,148.974403
-10.35031,16,149.238641
-11.102986,12,149.436419
-10.448685,11,149.627475
-12.473837,14,149.866142
-15.532998,24,150.261021
-11.179388,14,150.49606
-9.747341,12,150.697437
-10.451938,11,150.876011
-9.929853,17,151.169209
-11.401078,15,151.422384
-11.775282,17,151.703896
-4.445948,15,151.954839
-4.050545,14,152.200567
-4.719384,17,152.669864
-9.748659,16,152.941602
-10.610095,11,153.124777
-9.871352,17,153.410076
-10.984425,12,153.61324
-7.599758,19,153.930722
-9.127069,11,154.121422
-10.097203,16,154.379805
-13.19827,17,154.696986
-8.613665,11,154.877187
-13.122751,19,155.207976
-3.901082,14,155.441177
-12.318,17,155.735962
-12.481722,17,156.018509
-13.683607,16,156.288554
-6.091793,18,156.581533
-11.130609,12,156.962805
-13.454854,18,157.264122
-10.102219,16,157.538629
-9.741358,17,157.820346
-10.40023,13,158.039168
-9.503244,12,158.238206
-8.992603,11,158.422777
-9.755419,12,158.619783
-9.392742,11,158.802893
-12.212644,17,159.091183
-9.113594,12,159.287888
-15.965332,25,159.703334
-11.003247,12,159.904115
-14.559139,23,160.287667
-11.325965,14,160.51517
-8.610061,11,160.701155
-10.218729,17,160.985663
-10.637019,15,161.416962
-11.655997,13,161.637441
-10.642376,12,161.837445
-10.606242,11,162.025134
-12.066977,16,162.290944
-9.2901,11,162.48558
-10.926884,18,162.79911
-7.254086,19,163.129899
-7.66044,19,163.441612
-10.871435,19,163.752951
-8.951529,12,163.958657
-10.407337,15,164.209286
-9.230044,11,164.390557
-10.063706,12,164.590392
-11.585791,16,164.861852
-10.565295,14,165.110054
-8.877467,11,165.299543
-11.694681,15,165.553436
-10.073226,12,165.941802
-9.286451,15,166.198562
-10.833235,14,166.436875
-11.90373,18,166.738161
-9.410086,16,167.004109
-9.9827,10,167.168868
-11.027878,18,167.468852
-10.919133,11,167.657199
-9.637343,13,167.862256
-10.249682,11,168.05221
-12.72292,20,168.3845
-10.476802,15,168.629151
-8.875789,11,168.817158
-10.525427,11,169.004674
-9.371611,12,169.207806
-12.412516,16,169.475533
-10.530416,11,169.659964
-10.324892,14,169.893092
-11.076903,15,170.136151
-16.909369,33,170.863033
-19.138182,26,171.302678
-8.811838,10,171.47025
-8.946853,11,171.654528
-11.516754,15,171.902523
-9.433196,15,172.153151
-11.927443,13,172.369869
-21.287434,36,172.963378
-10.720519,15,173.215604
-4.915444,15,173.465499
-8.863065,12,173.669565
-9.241716,16,173.930724
-4.573254,15,174.186239
-8.938297,12,174.383971
-8.940488,11,174.569116
-12.413821,14,174.980261
-10.277704,17,175.266743
-9.291842,13,175.48224
-5.378457,16,175.741251
-8.378806,10,175.915809
-12.8202,19,176.23599
-10.559705,11,176.423984
-10.983232,18,176.726953
-9.064056,11,176.909227
-9.974801,18,177.209323
-10.010191,13,177.426107
-12.619469,19,177.751482
-9.341295,12,177.954782
-10.636632,12,178.160015
-17.200764,31,178.673309
-10.175739,16,178.941045
-11.43443,15,179.362636
-9.910701,14,179.60274
-9.549712,11,179.791403
-10.945273,11,179.970077
-9.693557,12,180.171458
-10.126665,18,180.472368
-12.484854,14,180.70501
-12.505777,28,181.177614
-4.732042,16,181.446583
-10.33067,12,181.637033
-9.99474,15,181.889208
-10.112459,15,182.258983
-8.898598,12,182.484304
-10.937073,16,182.752872
-10.217305,12,182.952766
-13.761975,20,183.2907
-13.859212,25,183.69963
-12.913426,23,184.271618
-10.961367,12,184.478131
-8.880236,11,184.668097
-8.734963,11,184.860932
-13.941654,17,185.140116
-9.760515,16,185.416532
-11.522474,15,185.684325
-9.15952,11,185.868766
-8.975977,12,186.067256
-9.543197,11,186.257757
-11.093107,18,186.558005
-12.48016,20,186.90187
-6.688046,19,187.226557
-11.084917,12,187.432574
-15.192149,23,187.821773
-10.912393,13,188.035356
-9.393122,14,188.442225
-13.498176,28,188.918052
-3.767897,13,189.13976
-9.058632,11,189.322823
-11.030167,19,189.643421
-13.032005,21,189.985577
-9.007595,25,190.405222
-11.546562,12,190.609674
-9.301619,11,190.789797
-9.464598,15,191.039127
-9.986435,16,191.309689
-9.643073,12,191.508546
-11.311271,12,191.703784
-10.930188,18,192.004611
-10.309326,11,192.189128
-12.513348,14,192.433129
-12.877844,19,192.937724
-9.110148,11,193.12363
-9.549289,12,193.325709
-11.258401,12,193.521817
-14.198273,16,193.796329
-10.211406,10,193.962666
-8.777662,13,194.182359
-10.600497,11,194.367359
-9.331669,12,194.570111
-5.068506,15,194.813685
-19.712971,31,195.35237
-9.134896,11,195.543698
-9.502135,13,195.761609
-4.788755,15,196.01513
-14.720289,22,196.383468
-10.272874,28,196.85609
-10.548876,18,197.158208
-4.568186,14,197.577693
-8.431328,10,197.749128
-8.428046,11,197.935566
-4.003838,14,198.165746
-8.75458,11,198.354669
-4.77916,15,198.608959
-11.585614,12,198.807253
-4.411517,16,199.073624
-4.934553,15,199.325616
-10.718306,11,199.50914
-13.005212,20,199.847566
-8.922346,12,200.04563
-14.164395,20,200.383191
-12.304989,20,200.715149
-10.942329,17,200.994762
-11.246734,14,201.234132
-9.69836,17,201.51724
-9.160119,12,201.899856
-10.936988,13,202.123135
-10.131838,18,202.426731
-7.144792,18,202.732445
-10.767708,14,202.96178
-9.040006,11,203.140959
-10.114524,13,203.358488
-13.670256,16,203.62514
-9.797752,12,203.816865
-10.916359,14,204.039527
-11.493351,12,204.242993
-8.77601,10,204.417878
-11.898462,13,204.639295
-11.401323,13,204.855953
-12.911059,17,205.14165
-10.658985,19,205.459958
-12.016483,18,205.758499
-13.11384,18,206.055961
-10.273767,15,206.490059
-5.201389,17,206.760806
-12.869349,17,207.045606
-6.985843,18,207.350026
-10.253264,15,207.598699
-9.414127,16,207.865152
-8.55197,10,208.034489
-12.435202,22,208.399114
-8.74977,11,208.58588
-4.956318,15,208.83437
-9.89962,12,209.03706
-9.662026,25,209.4611
-12.745208,17,209.750665
-11.39656,14,209.988181
-10.662589,11,210.174919
-9.236132,15,210.426717
-8.788742,11,210.616739
-8.643325,11,210.983141
-4.808184,15,211.264302
-8.73925,12,211.517719
-10.788672,11,211.731948
-12.247411,17,212.028053
-5.663227,19,212.354938
-4.806566,15,212.610312
-8.76525,11,212.793317
-8.669601,12,213.003321
-10.94873,19,213.322321
-10.704404,16,213.592082
-10.632488,15,213.843277
-12.114914,17,214.135728
-9.240279,11,214.311942
-10.396028,13,214.536394
-12.507121,17,214.822453
-5.179736,16,215.090121
-4.631685,14,215.512561
-9.069962,11,215.715579
-11.6156,15,215.967335
-9.300237,17,216.250474
-9.333874,11,216.439576
-9.12219,11,216.621067
-9.948937,28,217.0936
-3.683409,13,217.348742
-10.770538,11,217.535371
-8.57389,11,217.723659
-9.281956,11,217.908014
-12.590588,18,218.202615
-11.490538,20,218.541865
-9.199963,11,218.726888
-10.601716,11,218.909965
-11.632753,12,219.104295
-12.22927,25,219.527028
-11.328315,14,219.767322
